Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-09-23 07:11:09,2019-09-23 07:16:19,5m - 10.892s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_001,Firefox 68.0,,,2019-09-23 07:11:09,2019-09-23 07:12:27,1m - 17.529s,ERROR
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-23 07:11:10,2019-09-23 07:11:17,7.198s,PASSED
delay(delayForElement),Firefox 68.0,,,2019-09-23 07:11:17,2019-09-23 07:11:24,6.104s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), RetailAccountOption, ""Select by Value"", [25])",Firefox 68.0,,,2019-09-23 07:11:24,2019-09-23 07:11:50,26.053s,ERROR
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-09-23 07:11:50,2019-09-23 07:11:53,3.003s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, entryModeCheckBox, delayBetweenTestSteps)",Firefox 68.0,,,2019-09-23 07:11:53,2019-09-23 07:12:27,34.033s,FAILED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-09-23 07:12:27,2019-09-23 07:12:27,0.008s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_005,Firefox 68.0,,,2019-09-23 07:12:27,2019-09-23 07:13:43,1m - 16.424s,ERROR
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-23 07:12:27,2019-09-23 07:12:34,6.861s,PASSED
delay(6),Firefox 68.0,,,2019-09-23 07:12:34,2019-09-23 07:12:40,6.003s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/002 Account Type: Ecommerce"", ""Select by Value"", [25])",Firefox 68.0,,,2019-09-23 07:12:40,2019-09-23 07:13:06,25.886s,ERROR
delay(3),Firefox 68.0,,,2019-09-23 07:13:06,2019-09-23 07:13:09,3.014s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", delayBetweenTestSteps)",Firefox 68.0,,,2019-09-23 07:13:09,2019-09-23 07:13:43,33.994s,FAILED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-09-23 07:13:43,2019-09-23 07:13:43,0.001s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_006,Firefox 68.0,,,2019-09-23 07:13:43,2019-09-23 07:15:00,1m - 16.982s,ERROR
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-23 07:13:44,2019-09-23 07:13:51,7.376s,PASSED
delay(6),Firefox 68.0,,,2019-09-23 07:13:51,2019-09-23 07:13:57,6.001s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/003 Account Type: Moto"", ""Select by Value"", [25])",Firefox 68.0,,,2019-09-23 07:13:57,2019-09-23 07:14:23,25.893s,ERROR
delay(3),Firefox 68.0,,,2019-09-23 07:14:23,2019-09-23 07:14:26,3.005s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", delayBetweenTestSteps)",Firefox 68.0,,,2019-09-23 07:14:26,2019-09-23 07:15:00,33.909s,FAILED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-09-23 07:15:00,2019-09-23 07:15:00,0.000s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_003,Firefox 68.0,,,2019-09-23 07:15:00,2019-09-23 07:16:19,1m - 19.325s,ERROR
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-23 07:15:01,2019-09-23 07:15:08,7.533s,PASSED
delay(delayForPageLoad),Firefox 68.0,,,2019-09-23 07:15:08,2019-09-23 07:15:14,6.005s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), accountType, ""Select by Value"", [25])",Firefox 68.0,,,2019-09-23 07:15:14,2019-09-23 07:15:41,26.114s,ERROR
delay(3),Firefox 68.0,,,2019-09-23 07:15:41,2019-09-23 07:15:44,3.003s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", 5)",Firefox 68.0,,,2019-09-23 07:15:44,2019-09-23 07:16:19,35.844s,FAILED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-09-23 07:16:19,2019-09-23 07:16:19,0.000s,PASSED
