Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Chrome 76.0.3809.100,,,2019-10-31 07:44:55,2019-10-31 07:53:50,8m - 55.134s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/VPOS_Sale_Transaction_Retail_No_AdditionalPrompting,Chrome 76.0.3809.100,,,2019-10-31 07:44:56,2019-10-31 07:47:49,2m - 52.702s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-10-31 07:44:57,2019-10-31 07:44:57,0.015s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Chrome 76.0.3809.100,,,2019-10-31 07:44:58,2019-10-31 07:44:58,0.004s,NOT_RUN
delay(delayForElement),Chrome 76.0.3809.100,,,2019-10-31 07:44:58,2019-10-31 07:44:58,0.001s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), RetailAccountOption, ""Select by Value"", [25])",Chrome 76.0.3809.100,,,2019-10-31 07:44:58,2019-10-31 07:44:58,0.005s,NOT_RUN
delay(delayBetweenTestSteps),Chrome 76.0.3809.100,,,2019-10-31 07:44:58,2019-10-31 07:44:58,0.002s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [delayForElement])",Chrome 76.0.3809.100,,,2019-10-31 07:44:58,2019-10-31 07:45:27,28.652s,PASSED
"pages.Login.login(uName, password)",Chrome 76.0.3809.100,,,2019-10-31 07:45:27,2019-10-31 07:45:40,13.555s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-10-31 07:45:40,2019-10-31 07:46:21,40.497s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-10-31 07:46:21,2019-10-31 07:46:46,24.899s,PASSED
"switchToWindowTitle(""Transcenter - VPOS"")",Chrome 76.0.3809.100,,,2019-10-31 07:46:46,2019-10-31 07:46:54,8.249s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, entryModeCheckBox, delayBetweenTestSteps)",Chrome 76.0.3809.100,,,2019-10-31 07:46:54,2019-10-31 07:46:54,0.137s,PASSED
