Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Chrome 76.0.3809.100,,,2019-10-30 06:33:32,2019-10-30 06:37:34,4m - 2.108s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_001,Chrome 76.0.3809.100,,,2019-10-30 06:33:35,2019-10-30 06:34:55,1m - 20.384s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-10-30 06:33:35,2019-10-30 06:33:35,0.031s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Chrome 76.0.3809.100,,,2019-10-30 06:33:36,2019-10-30 06:33:36,0.004s,NOT_RUN
delay(delayForElement),Chrome 76.0.3809.100,,,2019-10-30 06:33:36,2019-10-30 06:33:36,0.001s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), RetailAccountOption, ""Select by Value"", [25])",Chrome 76.0.3809.100,,,2019-10-30 06:33:36,2019-10-30 06:33:36,0.002s,NOT_RUN
delay(delayBetweenTestSteps),Chrome 76.0.3809.100,,,2019-10-30 06:33:36,2019-10-30 06:33:36,0.006s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [delayForElement])",Chrome 76.0.3809.100,,,2019-10-30 06:33:36,2019-10-30 06:33:52,16.050s,PASSED
"pages.Login.login(uName, password)",Chrome 76.0.3809.100,,,2019-10-30 06:33:52,2019-10-30 06:33:58,6.385s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-10-30 06:33:58,2019-10-30 06:34:02,3.686s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-10-30 06:34:02,2019-10-30 06:34:08,6.163s,PASSED
