Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-10-31 08:04:03,2019-10-31 08:11:10,7m - 6.793s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/VPOS_Sale_Transaction_Retail_No_AdditionalPrompting,Firefox 68.0,,,2019-10-31 08:04:06,2019-10-31 08:06:20,2m - 14.898s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 68.0,,,2019-10-31 08:04:07,2019-10-31 08:04:07,0.011s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Firefox 68.0,,,2019-10-31 08:04:08,2019-10-31 08:04:08,0.007s,NOT_RUN
delay(delayForElement),Firefox 68.0,,,2019-10-31 08:04:08,2019-10-31 08:04:08,0.070s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), RetailAccountOption, ""Select by Value"", [25])",Firefox 68.0,,,2019-10-31 08:04:08,2019-10-31 08:04:08,0.004s,NOT_RUN
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-10-31 08:04:08,2019-10-31 08:04:08,0.002s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [delayForElement])",Firefox 68.0,,,2019-10-31 08:04:08,2019-10-31 08:05:10,1m - 1.733s,PASSED
"pages.Login.login(uName, password)",Firefox 68.0,,,2019-10-31 08:05:10,2019-10-31 08:05:16,6.083s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-31 08:05:16,2019-10-31 08:05:22,5.271s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-31 08:05:22,2019-10-31 08:05:30,8.669s,PASSED
"switchToWindowTitle(""Transcenter - VPOS"")",Firefox 68.0,,,2019-10-31 08:05:30,2019-10-31 08:05:37,6.422s,PASSED
delay(delayForElement),Firefox 68.0,,,2019-10-31 08:05:37,2019-10-31 08:05:43,6.011s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, entryModeCheckBox, delayBetweenTestSteps)",Firefox 68.0,,,2019-10-31 08:05:43,2019-10-31 08:05:44,1.395s,PASSED
