Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
schedulingTask,Chrome 76.0.3809.100,,,2019-09-25 06:51:26,2019-09-25 06:52:51,1m - 24.963s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_001,Chrome 76.0.3809.100,,,2019-09-25 06:51:27,2019-09-25 06:52:51,1m - 24.268s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-09-25 06:51:27,2019-09-25 06:51:27,0.076s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Chrome 76.0.3809.100,,,2019-09-25 06:51:28,2019-09-25 06:51:41,13.383s,PASSED
delay(delayForElement),Chrome 76.0.3809.100,,,2019-09-25 06:51:41,2019-09-25 06:51:47,6.028s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), RetailAccountOption, ""Select by Value"", [25])",Chrome 76.0.3809.100,,,2019-09-25 06:51:47,2019-09-25 06:52:13,26.302s,ERROR
delay(delayBetweenTestSteps),Chrome 76.0.3809.100,,,2019-09-25 06:52:13,2019-09-25 06:52:16,3.007s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, entryModeCheckBox, delayBetweenTestSteps)",Chrome 76.0.3809.100,,,2019-09-25 06:52:16,2019-09-25 06:52:50,34.079s,FAILED
Start listener action : sampleAfterTestCase,Chrome 76.0.3809.100,,,2019-09-25 06:52:50,2019-09-25 06:52:51,0.427s,PASSED
Start listener action : sampleAfterTestCase,Chrome 76.0.3809.100,,,2019-09-25 06:52:51,2019-09-25 06:52:51,0.004s,PASSED
