Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-10-30 06:26:22,2019-10-30 06:33:03,6m - 40.671s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_001,Firefox 68.0,,,2019-10-30 06:26:24,2019-10-30 06:27:42,1m - 18.594s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 68.0,,,2019-10-30 06:26:24,2019-10-30 06:26:24,0.097s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Firefox 68.0,,,2019-10-30 06:26:25,2019-10-30 06:26:25,0.003s,NOT_RUN
delay(delayForElement),Firefox 68.0,,,2019-10-30 06:26:25,2019-10-30 06:26:25,0.001s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), RetailAccountOption, ""Select by Value"", [25])",Firefox 68.0,,,2019-10-30 06:26:25,2019-10-30 06:26:25,0.029s,NOT_RUN
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-10-30 06:26:25,2019-10-30 06:26:25,0.003s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [delayForElement])",Firefox 68.0,,,2019-10-30 06:26:25,2019-10-30 06:26:41,16.066s,PASSED
"pages.Login.login(uName, password)",Firefox 68.0,,,2019-10-30 06:26:41,2019-10-30 06:26:47,5.991s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-30 06:26:47,2019-10-30 06:26:51,4.060s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-30 06:26:51,2019-10-30 06:26:58,6.748s,PASSED
"switchToWindowTitle(""Transcenter - VPOS"")",Firefox 68.0,,,2019-10-30 06:26:58,2019-10-30 06:27:03,4.860s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, entryModeCheckBox, delayBetweenTestSteps)",Firefox 68.0,,,2019-10-30 06:27:03,2019-10-30 06:27:09,6.709s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), delayBetweenTestSteps)",Firefox 68.0,Scroll down to Element inputAmount,,2019-10-30 06:27:09,2019-10-30 06:27:10,0.394s,PASSED
"click(findTestObject(""Pages/Sale/input_Amount""))",Firefox 68.0,,,2019-10-30 06:27:10,2019-10-30 06:27:10,0.002s,NOT_RUN
"utilities.SafeActions.safeTypeUsingJavascript(findTestObject(""Pages/Sale/input_Amount""), amountInput)",Firefox 68.0,,,2019-10-30 06:27:10,2019-10-30 06:27:10,0.337s,PASSED
"focus(findTestObject(""Pages/Sale/input_Amount""))",Firefox 68.0,,,2019-10-30 06:27:10,2019-10-30 06:27:10,0.002s,NOT_RUN
delay(2),Firefox 68.0,,,2019-10-30 06:27:10,2019-10-30 06:27:12,2.003s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), amountInput, ""Amount field"", [delayForElement])",Firefox 68.0,,,2019-10-30 06:27:12,2019-10-30 06:27:13,1.237s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), delayBetweenTestSteps)",Firefox 68.0,,,2019-10-30 06:27:13,2019-10-30 06:27:13,0.141s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), delayBetweenTestSteps)",Firefox 68.0,,,2019-10-30 06:27:13,2019-10-30 06:27:14,0.895s,PASSED
println(total_Amount),Firefox 68.0,,,2019-10-30 06:27:14,2019-10-30 06:27:14,0.003s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, cardInformationCheckBox, delayBetweenTestSteps)",Firefox 68.0,,,2019-10-30 06:27:14,2019-10-30 06:27:14,0.027s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), visaCardNumber, ""Entering Card Number"", [delayBetweenTestSteps])",Firefox 68.0,,,2019-10-30 06:27:14,2019-10-30 06:27:16,1.799s,PASSED
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-10-30 06:27:16,2019-10-30 06:27:19,3.004s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), cardMonth, ""Enter Month"", [delayBetweenTestSteps])",Firefox 68.0,,,2019-10-30 06:27:19,2019-10-30 06:27:21,1.536s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationYear""), cardYear, ""Select Expiration Year"", [delayBetweenTestSteps])",Firefox 68.0,,,2019-10-30 06:27:21,2019-10-30 06:27:22,1.512s,PASSED
"utilities.SafeActions.safeClickWithoutScrollOnLabel(findTestObject(""Pages/Sale/label_ExpirationYear""), ""Click on Exp Year label"", [PageLoadTime])",Firefox 68.0,,,2019-10-30 06:27:22,2019-10-30 06:27:23,0.939s,PASSED
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-10-30 06:27:23,2019-10-30 06:27:26,3.004s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_SecurityCode""), securityCode, ""Enter Security code"", [delayForElement])",Firefox 68.0,,,2019-10-30 06:27:26,2019-10-30 06:27:26,0.001s,NOT_RUN
"scrollToElement(findTestObject(""Pages/Sale/invoiceNumber""), delayBetweenTestSteps)",Firefox 68.0,,,2019-10-30 06:27:26,2019-10-30 06:27:27,0.293s,PASSED
