Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1stPayVault,Firefox 68.0,,,2019-10-30 10:51:50,2019-10-30 11:03:52,12m - 2.374s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/FirstPayVault/TC_1st_Pay_Vault_001,Firefox 68.0,,,2019-10-30 10:51:51,2019-10-30 10:53:01,1m - 10.160s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 68.0,,,2019-10-30 10:51:52,2019-10-30 10:51:52,0.106s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Firefox 68.0,,,2019-10-30 10:51:53,2019-10-30 10:51:53,0.008s,NOT_RUN
delay(6),Firefox 68.0,,,2019-10-30 10:51:53,2019-10-30 10:51:53,0.019s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/001 Account Type: Retail"", ""Select by Value"", [25])",Firefox 68.0,,,2019-10-30 10:51:53,2019-10-30 10:51:53,0.012s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-10-30 10:51:53,2019-10-30 10:52:11,17.884s,PASSED
"pages.Login.login(uName, password)",Firefox 68.0,,,2019-10-30 10:52:11,2019-10-30 10:52:17,6.125s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-30 10:52:17,2019-10-30 10:52:21,3.920s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-30 10:52:21,2019-10-30 10:52:27,6.668s,PASSED
"switchToWindowTitle(""Transcenter - VPOS"")",Firefox 68.0,,,2019-10-30 10:52:27,2019-10-30 10:52:32,4.938s,PASSED
"focus(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""))",Firefox 68.0,,,2019-10-30 10:52:32,2019-10-30 10:52:35,2.756s,PASSED
"utilities.SafeActions.javascriptclick(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""), PageLoadTime)",Firefox 68.0,,,2019-10-30 10:52:35,2019-10-30 10:52:35,0.312s,PASSED
delay(delayForElement),Firefox 68.0,,,2019-10-30 10:52:35,2019-10-30 10:52:41,6.006s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""), ""Click on FistPayVault tab"", [delayForElement])",Firefox 68.0,,,2019-10-30 10:52:41,2019-10-30 10:52:42,1.135s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/button_CreateVault""), ""Click on CreateVault button"", [PageLoadTime])",Firefox 68.0,,,2019-10-30 10:52:42,2019-10-30 10:52:44,1.341s,PASSED
vaultReference = utilities.SafeActions.timeWithMilliSeconds(),Firefox 68.0,,,2019-10-30 10:52:44,2019-10-30 10:52:44,0.066s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_VaultReferenceNumber""), vaultReference, ""Entering Vault Reference Number"", [PageLoadTime])",Firefox 68.0,,,2019-10-30 10:52:44,2019-10-30 10:52:45,1.405s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_CreditCardNumber""), visaCardNumber, ""Entering Card Number"", [PageLoadTime])",Firefox 68.0,,,2019-10-30 10:52:45,2019-10-30 10:52:46,1.116s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/FirstPayVault/dropDown_ExpirationMonth""), cardMonth, ""Expiration Month"", [PageLoadTime])",Firefox 68.0,,,2019-10-30 10:52:46,2019-10-30 10:52:48,1.334s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/FirstPayVault/dropDown_ExpirationYear""), cardYear, ""year"", [PageLoadTime])",Firefox 68.0,,,2019-10-30 10:52:48,2019-10-30 10:52:49,1.540s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_ContactName""), contactName, ""Enter Contact Name"", [PageLoadTime])",Firefox 68.0,,,2019-10-30 10:52:49,2019-10-30 10:52:51,1.279s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_PostalCode""), postalCode, ""Enter Postal Code"", [PageLoadTime])",Firefox 68.0,,,2019-10-30 10:52:51,2019-10-30 10:52:52,1.510s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_Address""), address, ""Enter ddress"", [PageLoadTime])",Firefox 68.0,,,2019-10-30 10:52:52,2019-10-30 10:52:53,1.309s,PASSED
"utilities.SafeActions.safeCheckForElement(findTestObject(""Pages/FirstPayVault/chekBox_AddShippingInformation""), PageLoadTime)",Firefox 68.0,,,2019-10-30 10:52:53,2019-10-30 10:52:54,1.035s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_ShippingMethod""), shippingMethod, ""Enter Shipping Method"", [PageLoadTime])",Firefox 68.0,,,2019-10-30 10:52:54,2019-10-30 10:52:55,1.029s,PASSED
"utilities.SafeActions.safeCheckForElement(findTestObject(""Pages/FirstPayVault/checkbox_SameAsBillingInformation""), PageLoadTime)",Firefox 68.0,,,2019-10-30 10:52:55,2019-10-30 10:52:56,1.012s,PASSED
"utilities.SafeActions.safeClickwithScroll(findTestObject(""Pages/FirstPayVault/button_Create""), ""Click on Create Button"", [PageLoadTime])",Firefox 68.0,,,2019-10-30 10:52:56,2019-10-30 10:52:58,1.293s,PASSED
delay(2),Firefox 68.0,,,2019-10-30 10:52:58,2019-10-30 10:52:58,0.000s,NOT_RUN
"popupSavedToVaultMessage = utilities.SafeActions.safeGetText(findTestObject(""Pages/FirstPayVault/popup_SavedToVaultMessage""), elementTime)",Firefox 68.0,,,2019-10-30 10:52:58,2019-10-30 10:52:59,0.954s,PASSED
"flag = utilities.SafeActions.verifyPopupMessage(""Successfully Saved to Vault"", popupSavedToVaultMessage)",Firefox 68.0,,,2019-10-30 10:52:59,2019-10-30 10:52:59,0.027s,PASSED
closeBrowser(),Firefox 68.0,,,2019-10-30 10:52:59,2019-10-30 10:53:01,2.513s,PASSED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-10-30 10:53:01,2019-10-30 10:53:01,0.010s,PASSED
