Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-10-30 11:35:21,2019-10-30 11:43:11,7m - 50.357s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_001,Firefox 68.0,,,2019-10-30 11:35:22,2019-10-30 11:38:27,3m - 4.771s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 68.0,,,2019-10-30 11:35:24,2019-10-30 11:35:24,0.009s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Firefox 68.0,,,2019-10-30 11:35:26,2019-10-30 11:35:26,0.004s,NOT_RUN
delay(delayForElement),Firefox 68.0,,,2019-10-30 11:35:26,2019-10-30 11:35:26,0.001s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), RetailAccountOption, ""Select by Value"", [25])",Firefox 68.0,,,2019-10-30 11:35:26,2019-10-30 11:35:26,0.002s,NOT_RUN
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-10-30 11:35:26,2019-10-30 11:35:26,0.003s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [delayForElement])",Firefox 68.0,,,2019-10-30 11:35:26,2019-10-30 11:36:13,47.209s,PASSED
"pages.Login.login(uName, password)",Firefox 68.0,,,2019-10-30 11:36:13,2019-10-30 11:36:21,8.038s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-30 11:36:21,2019-10-30 11:36:28,6.663s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-30 11:36:28,2019-10-30 11:36:36,8.029s,PASSED
"switchToWindowTitle(""Transcenter - VPOS"")",Firefox 68.0,,,2019-10-30 11:36:36,2019-10-30 11:36:41,5.083s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, entryModeCheckBox, delayBetweenTestSteps)",Firefox 68.0,,,2019-10-30 11:36:41,2019-10-30 11:36:51,10.423s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), delayBetweenTestSteps)",Firefox 68.0,Scroll down to Element inputAmount,,2019-10-30 11:36:51,2019-10-30 11:36:52,0.950s,PASSED
"click(findTestObject(""Pages/Sale/input_Amount""))",Firefox 68.0,,,2019-10-30 11:36:52,2019-10-30 11:36:52,0.002s,NOT_RUN
"utilities.SafeActions.safeTypeUsingJavascript(findTestObject(""Pages/Sale/input_Amount""), amountInput)",Firefox 68.0,,,2019-10-30 11:36:52,2019-10-30 11:36:54,1.446s,PASSED
"focus(findTestObject(""Pages/Sale/input_Amount""))",Firefox 68.0,,,2019-10-30 11:36:54,2019-10-30 11:36:54,0.001s,NOT_RUN
delay(2),Firefox 68.0,,,2019-10-30 11:36:54,2019-10-30 11:36:56,2.006s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), amountInput, ""Amount field"", [delayForElement])",Firefox 68.0,,,2019-10-30 11:36:56,2019-10-30 11:36:58,1.847s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), delayBetweenTestSteps)",Firefox 68.0,,,2019-10-30 11:36:58,2019-10-30 11:36:58,0.206s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), delayBetweenTestSteps)",Firefox 68.0,,,2019-10-30 11:36:58,2019-10-30 11:36:59,0.921s,PASSED
println(total_Amount),Firefox 68.0,,,2019-10-30 11:36:59,2019-10-30 11:36:59,0.008s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, cardInformationCheckBox, delayBetweenTestSteps)",Firefox 68.0,,,2019-10-30 11:36:59,2019-10-30 11:36:59,0.022s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), visaCardNumber, ""Entering Card Number"", [delayBetweenTestSteps])",Firefox 68.0,,,2019-10-30 11:36:59,2019-10-30 11:37:02,3.155s,PASSED
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-10-30 11:37:02,2019-10-30 11:37:06,4.195s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), cardMonth, ""Enter Month"", [delayBetweenTestSteps])",Firefox 68.0,,,2019-10-30 11:37:06,2019-10-30 11:37:08,1.628s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationYear""), cardYear, ""Select Expiration Year"", [delayBetweenTestSteps])",Firefox 68.0,,,2019-10-30 11:37:08,2019-10-30 11:37:09,1.388s,PASSED
"utilities.SafeActions.safeClickWithoutScrollOnLabel(findTestObject(""Pages/Sale/label_ExpirationYear""), ""Click on Exp Year label"", [PageLoadTime])",Firefox 68.0,,,2019-10-30 11:37:09,2019-10-30 11:37:10,1.213s,PASSED
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-10-30 11:37:10,2019-10-30 11:37:13,3.004s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_SecurityCode""), securityCode, ""Enter Security code"", [delayForElement])",Firefox 68.0,,,2019-10-30 11:37:13,2019-10-30 11:37:13,0.003s,NOT_RUN
"scrollToElement(findTestObject(""Pages/Sale/invoiceNumber""), delayBetweenTestSteps)",Firefox 68.0,,,2019-10-30 11:37:13,2019-10-30 11:37:13,0.150s,PASSED
"invoiceNumber = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/invoiceNumber""), delayBetweenTestSteps)",Firefox 68.0,,,2019-10-30 11:37:13,2019-10-30 11:37:14,0.701s,PASSED
println(invoiceNumber),Firefox 68.0,,,2019-10-30 11:37:14,2019-10-30 11:37:14,0.001s,PASSED
