Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1stPayVault,Firefox 68.0,,,2019-10-31 08:04:04,2019-10-31 08:22:08,18m - 4.460s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/FirstPayVault/TC_1st_Pay_Vault_001,Firefox 68.0,,,2019-10-31 08:04:06,2019-10-31 08:06:12,2m - 6.249s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 68.0,,,2019-10-31 08:04:08,2019-10-31 08:04:08,0.058s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Firefox 68.0,,,2019-10-31 08:04:09,2019-10-31 08:04:09,0.004s,NOT_RUN
delay(6),Firefox 68.0,,,2019-10-31 08:04:09,2019-10-31 08:04:09,0.001s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/001 Account Type: Retail"", ""Select by Value"", [25])",Firefox 68.0,,,2019-10-31 08:04:09,2019-10-31 08:04:09,0.006s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-10-31 08:04:09,2019-10-31 08:05:05,55.803s,PASSED
"pages.Login.login(uName, password)",Firefox 68.0,,,2019-10-31 08:05:05,2019-10-31 08:05:12,6.817s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-31 08:05:12,2019-10-31 08:05:17,4.991s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-31 08:05:17,2019-10-31 08:05:25,8.544s,PASSED
"switchToWindowTitle(""Transcenter - VPOS"")",Firefox 68.0,,,2019-10-31 08:05:25,2019-10-31 08:05:31,5.979s,PASSED
"focus(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""))",Firefox 68.0,,,2019-10-31 08:05:31,2019-10-31 08:05:40,9.102s,PASSED
"utilities.SafeActions.javascriptclick(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""), PageLoadTime)",Firefox 68.0,,,2019-10-31 08:05:40,2019-10-31 08:05:41,0.500s,PASSED
delay(delayForElement),Firefox 68.0,,,2019-10-31 08:05:41,2019-10-31 08:05:47,6.005s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""), ""Click on FistPayVault tab"", [delayForElement])",Firefox 68.0,,,2019-10-31 08:05:47,2019-10-31 08:05:49,1.844s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/button_CreateVault""), ""Click on CreateVault button"", [PageLoadTime])",Firefox 68.0,,,2019-10-31 08:05:49,2019-10-31 08:05:51,2.047s,PASSED
vaultReference = utilities.SafeActions.timeWithMilliSeconds(),Firefox 68.0,,,2019-10-31 08:05:51,2019-10-31 08:05:51,0.022s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_VaultReferenceNumber""), vaultReference, ""Entering Vault Reference Number"", [PageLoadTime])",Firefox 68.0,,,2019-10-31 08:05:51,2019-10-31 08:05:52,1.814s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_CreditCardNumber""), visaCardNumber, ""Entering Card Number"", [PageLoadTime])",Firefox 68.0,,,2019-10-31 08:05:52,2019-10-31 08:05:54,1.168s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/FirstPayVault/dropDown_ExpirationMonth""), cardMonth, ""Expiration Month"", [PageLoadTime])",Firefox 68.0,,,2019-10-31 08:05:54,2019-10-31 08:05:55,1.599s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/FirstPayVault/dropDown_ExpirationYear""), cardYear, ""year"", [PageLoadTime])",Firefox 68.0,,,2019-10-31 08:05:55,2019-10-31 08:05:57,1.758s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_ContactName""), contactName, ""Enter Contact Name"", [PageLoadTime])",Firefox 68.0,,,2019-10-31 08:05:57,2019-10-31 08:05:58,1.371s,PASSED
