Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Chrome 76.0.3809.100,,,2019-10-29 04:23:48,2019-10-29 04:28:16,4m - 27.341s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_001,Chrome 76.0.3809.100,,,2019-10-29 04:23:49,2019-10-29 04:24:59,1m - 9.847s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-10-29 04:23:50,2019-10-29 04:23:50,0.068s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Chrome 76.0.3809.100,,,2019-10-29 04:23:51,2019-10-29 04:23:51,0.015s,NOT_RUN
delay(delayForElement),Chrome 76.0.3809.100,,,2019-10-29 04:23:51,2019-10-29 04:23:51,0.012s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), RetailAccountOption, ""Select by Value"", [25])",Chrome 76.0.3809.100,,,2019-10-29 04:23:51,2019-10-29 04:23:51,0.059s,NOT_RUN
delay(delayBetweenTestSteps),Chrome 76.0.3809.100,,,2019-10-29 04:23:51,2019-10-29 04:23:51,0.031s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [delayForElement])",Chrome 76.0.3809.100,,,2019-10-29 04:23:51,2019-10-29 04:24:09,18.349s,PASSED
"pages.Login.login(uName, password)",Chrome 76.0.3809.100,,,2019-10-29 04:24:09,2019-10-29 04:24:14,5.195s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-10-29 04:24:14,2019-10-29 04:24:18,3.264s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-10-29 04:24:18,2019-10-29 04:24:20,2.803s,PASSED
"switchToWindowTitle(""Transcenter - VPOS"")",Chrome 76.0.3809.100,,,2019-10-29 04:24:20,2019-10-29 04:24:27,6.299s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, entryModeCheckBox, delayBetweenTestSteps)",Chrome 76.0.3809.100,,,2019-10-29 04:24:27,2019-10-29 04:24:27,0.270s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), delayBetweenTestSteps)",Chrome 76.0.3809.100,Scroll down to Element inputAmount,,2019-10-29 04:24:27,2019-10-29 04:24:27,0.203s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), amountInput, ""Enter Amount into Amount text box"", [delayBetweenTestSteps])",Chrome 76.0.3809.100,,,2019-10-29 04:24:27,2019-10-29 04:24:28,1.034s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), delayBetweenTestSteps)",Chrome 76.0.3809.100,,,2019-10-29 04:24:28,2019-10-29 04:24:28,0.170s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), delayBetweenTestSteps)",Chrome 76.0.3809.100,,,2019-10-29 04:24:28,2019-10-29 04:24:29,0.760s,PASSED
println(total_Amount),Chrome 76.0.3809.100,,,2019-10-29 04:24:29,2019-10-29 04:24:29,0.004s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, cardInformationCheckBox, delayBetweenTestSteps)",Chrome 76.0.3809.100,,,2019-10-29 04:24:29,2019-10-29 04:24:29,0.048s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), visaCardNumber, ""Entering Card Number"", [delayBetweenTestSteps])",Chrome 76.0.3809.100,,,2019-10-29 04:24:29,2019-10-29 04:24:31,1.471s,PASSED
delay(delayBetweenTestSteps),Chrome 76.0.3809.100,,,2019-10-29 04:24:31,2019-10-29 04:24:34,3.009s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), cardMonth, ""Enter Month"", [delayBetweenTestSteps])",Chrome 76.0.3809.100,,,2019-10-29 04:24:34,2019-10-29 04:24:35,0.986s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationYear""), cardYear, ""Select Expiration Year"", [delayBetweenTestSteps])",Chrome 76.0.3809.100,,,2019-10-29 04:24:35,2019-10-29 04:24:36,0.952s,PASSED
