Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-10-31 07:44:41,2019-10-31 07:51:48,7m - 7.443s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/VPOS_Sale_Transaction_Retail_No_AdditionalPrompting,Firefox 68.0,,,2019-10-31 07:44:42,2019-10-31 07:47:16,2m - 34.154s,FAILED
Start listener action : sampleBeforeTestCase,Firefox 68.0,,,2019-10-31 07:44:43,2019-10-31 07:44:43,0.000s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Firefox 68.0,,,2019-10-31 07:44:44,2019-10-31 07:44:44,0.015s,NOT_RUN
delay(delayForElement),Firefox 68.0,,,2019-10-31 07:44:44,2019-10-31 07:44:44,0.000s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), RetailAccountOption, ""Select by Value"", [25])",Firefox 68.0,,,2019-10-31 07:44:44,2019-10-31 07:44:44,0.000s,NOT_RUN
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-10-31 07:44:44,2019-10-31 07:44:44,0.000s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [delayForElement])",Firefox 68.0,,,2019-10-31 07:44:44,2019-10-31 07:46:01,1m - 17.321s,PASSED
"pages.Login.login(uName, password)",Firefox 68.0,,,2019-10-31 07:46:01,2019-10-31 07:46:09,7.224s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-31 07:46:09,2019-10-31 07:46:17,8.593s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-31 07:46:17,2019-10-31 07:46:27,9.711s,PASSED
"switchToWindowTitle(""Transcenter - VPOS"")",Firefox 68.0,,,2019-10-31 07:46:27,2019-10-31 07:46:35,8.544s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, entryModeCheckBox, delayBetweenTestSteps)",Firefox 68.0,,,2019-10-31 07:46:35,2019-10-31 07:47:16,40.763s,FAILED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-10-31 07:47:16,2019-10-31 07:47:16,0.019s,PASSED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-10-31 07:47:16,2019-10-31 07:47:16,0.003s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/VPOS_Sale_Transaction_ECommerce_No_AdditionalPrompting,Firefox 68.0,,,2019-10-31 07:47:16,2019-10-31 07:48:58,1m - 41.398s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 68.0,,,2019-10-31 07:47:16,2019-10-31 07:47:16,0.002s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Firefox 68.0,,,2019-10-31 07:47:17,2019-10-31 07:47:17,0.002s,NOT_RUN
delay(6),Firefox 68.0,,,2019-10-31 07:47:17,2019-10-31 07:47:17,0.001s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/002 Account Type: Ecommerce"", ""Select by Value"", [25])",Firefox 68.0,,,2019-10-31 07:47:17,2019-10-31 07:47:17,0.000s,NOT_RUN
delay(3),Firefox 68.0,,,2019-10-31 07:47:17,2019-10-31 07:47:17,0.001s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-10-31 07:47:17,2019-10-31 07:47:44,27.184s,PASSED
"pages.Login.login(uName, password)",Firefox 68.0,,,2019-10-31 07:47:44,2019-10-31 07:47:50,6.307s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-31 07:47:50,2019-10-31 07:47:55,4.760s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-31 07:47:55,2019-10-31 07:48:02,6.920s,PASSED
"switchToWindowTitle(""Transcenter - VPOS"")",Firefox 68.0,,,2019-10-31 07:48:02,2019-10-31 07:48:09,6.513s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", delayBetweenTestSteps)",Firefox 68.0,,,2019-10-31 07:48:09,2019-10-31 07:48:16,7.229s,PASSED
