Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1stPayVault,Firefox 68.0,,,2019-10-29 05:09:30,2019-10-29 05:28:36,19m - 5.878s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/FirstPayVault/TC_1st_Pay_Vault_001,Firefox 68.0,,,2019-10-29 05:09:32,2019-10-29 05:21:12,11m - 40.808s,ERROR
Start listener action : sampleBeforeTestCase,Firefox 68.0,,,2019-10-29 05:09:32,2019-10-29 05:09:32,0.098s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Firefox 68.0,,,2019-10-29 05:09:33,2019-10-29 05:09:33,0.026s,NOT_RUN
delay(6),Firefox 68.0,,,2019-10-29 05:09:33,2019-10-29 05:09:33,0.035s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/001 Account Type: Retail"", ""Select by Value"", [25])",Firefox 68.0,,,2019-10-29 05:09:33,2019-10-29 05:09:33,0.048s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-10-29 05:09:33,2019-10-29 05:09:44,10.928s,PASSED
"pages.Login.login(uName, password)",Firefox 68.0,,,2019-10-29 05:09:44,2019-10-29 05:09:49,5.680s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-29 05:09:49,2019-10-29 05:09:53,3.594s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-29 05:09:53,2019-10-29 05:09:56,3.072s,PASSED
"switchToWindowTitle(""Transcenter - VPOS"")",Firefox 68.0,,,2019-10-29 05:09:56,2019-10-29 05:10:01,5.136s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""), ""Click on FirstPayVault tab"", [PageLoadTime])",Firefox 68.0,,,2019-10-29 05:10:01,2019-10-29 05:10:08,6.961s,ERROR
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/button_CreateVault""), ""Click on CreateVault button"", [PageLoadTime])",Firefox 68.0,,,2019-10-29 05:10:08,2019-10-29 05:10:09,0.768s,ERROR
vaultReference = utilities.SafeActions.timeWithMilliSeconds(),Firefox 68.0,,,2019-10-29 05:10:09,2019-10-29 05:10:09,0.034s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_VaultReferenceNumber""), vaultReference, ""Entering Vault Reference Number"", [PageLoadTime])",Firefox 68.0,,,2019-10-29 05:10:09,2019-10-29 05:11:42,1m - 32.546s,ERROR
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_CreditCardNumber""), visaCardNumber, ""Entering Card Number"", [PageLoadTime])",Firefox 68.0,,,2019-10-29 05:11:42,2019-10-29 05:13:14,1m - 32.001s,ERROR
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/FirstPayVault/dropDown_ExpirationMonth""), cardMonth, ""Expiration Month"", [PageLoadTime])",Firefox 68.0,,,2019-10-29 05:13:14,2019-10-29 05:15:16,2m - 2.550s,ERROR
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/FirstPayVault/dropDown_ExpirationYear""), cardYear, ""year"", [PageLoadTime])",Firefox 68.0,,,2019-10-29 05:15:16,2019-10-29 05:17:21,2m - 4.877s,ERROR
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_ContactName""), contactName, ""Enter Contact Name"", [PageLoadTime])",Firefox 68.0,,,2019-10-29 05:17:21,2019-10-29 05:18:55,1m - 34.026s,ERROR
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_PostalCode""), postalCode, ""Enter Postal Code"", [PageLoadTime])",Firefox 68.0,,,2019-10-29 05:18:55,2019-10-29 05:20:27,1m - 31.999s,ERROR
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_Address""), address, ""Enter ddress"", [PageLoadTime])",Firefox 68.0,,,2019-10-29 05:20:27,2019-10-29 05:21:12,45.125s,ERROR
"utilities.SafeActions.safeCheckForElement(findTestObject(""Pages/FirstPayVault/chekBox_AddShippingInformation""), PageLoadTime)",Firefox 68.0,,,2019-10-29 05:21:12,2019-10-29 05:21:12,0.146s,FAILED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-10-29 05:21:12,2019-10-29 05:21:12,0.056s,ERROR
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-10-29 05:21:12,2019-10-29 05:21:12,0.002s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/TC_1st_Pay_Vault_002,Firefox 68.0,,,2019-10-29 05:21:12,2019-10-29 05:21:15,2.792s,FAILED
Start listener action : sampleBeforeTestCase,Firefox 68.0,,,2019-10-29 05:21:13,2019-10-29 05:21:13,0.006s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Firefox 68.0,,,2019-10-29 05:21:13,2019-10-29 05:21:13,0.024s,NOT_RUN
delay(6),Firefox 68.0,,,2019-10-29 05:21:13,2019-10-29 05:21:13,0.009s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/001 Account Type: Retail"", ""Select by Value"", [25])",Firefox 68.0,,,2019-10-29 05:21:13,2019-10-29 05:21:13,0.003s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-10-29 05:21:13,2019-10-29 05:21:13,0.221s,FAILED
"pages.Login.login(uName, password)",Firefox 68.0,,,2019-10-29 05:21:13,2019-10-29 05:21:15,1.166s,ERROR
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-29 05:21:15,2019-10-29 05:21:15,0.501s,FAILED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-10-29 05:21:15,2019-10-29 05:21:15,0.004s,PASSED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-10-29 05:21:15,2019-10-29 05:21:15,0.001s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/TC_1st_Pay_Vault_003,Firefox 68.0,,,2019-10-29 05:21:15,2019-10-29 05:22:25,1m - 9.776s,ERROR
Start listener action : sampleBeforeTestCase,Firefox 68.0,,,2019-10-29 05:21:15,2019-10-29 05:21:15,0.007s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Firefox 68.0,,,2019-10-29 05:21:16,2019-10-29 05:21:16,0.001s,NOT_RUN
delay(6),Firefox 68.0,,,2019-10-29 05:21:16,2019-10-29 05:21:16,0.010s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/001 Account Type: Retail"", ""Select by Value"", [25])",Firefox 68.0,,,2019-10-29 05:21:16,2019-10-29 05:21:16,0.001s,NOT_RUN
