Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-09-23 07:48:45,2019-09-23 07:53:55,5m - 9.262s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_001,Firefox 68.0,,,2019-09-23 07:48:46,2019-09-23 07:50:04,1m - 17.132s,ERROR
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-23 07:48:47,2019-09-23 07:48:54,6.962s,PASSED
delay(delayForElement),Firefox 68.0,,,2019-09-23 07:48:54,2019-09-23 07:49:00,6.062s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), RetailAccountOption, ""Select by Value"", [25])",Firefox 68.0,,,2019-09-23 07:49:00,2019-09-23 07:49:27,26.077s,ERROR
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-09-23 07:49:27,2019-09-23 07:49:30,3.007s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, entryModeCheckBox, delayBetweenTestSteps)",Firefox 68.0,,,2019-09-23 07:49:30,2019-09-23 07:50:04,34.007s,FAILED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-09-23 07:50:04,2019-09-23 07:50:04,0.007s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_005,Firefox 68.0,,,2019-09-23 07:50:04,2019-09-23 07:51:21,1m - 17.422s,ERROR
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-23 07:50:04,2019-09-23 07:50:10,6.312s,PASSED
delay(6),Firefox 68.0,,,2019-09-23 07:50:10,2019-09-23 07:50:16,6.003s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/002 Account Type: Ecommerce"", ""Select by Value"", [25])",Firefox 68.0,,,2019-09-23 07:50:16,2019-09-23 07:50:44,27.737s,ERROR
delay(3),Firefox 68.0,,,2019-09-23 07:50:44,2019-09-23 07:50:47,3.006s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", delayBetweenTestSteps)",Firefox 68.0,,,2019-09-23 07:50:47,2019-09-23 07:51:21,33.826s,FAILED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-09-23 07:51:21,2019-09-23 07:51:21,0.000s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_006,Firefox 68.0,,,2019-09-23 07:51:21,2019-09-23 07:52:36,1m - 15.220s,ERROR
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-23 07:51:22,2019-09-23 07:51:28,6.252s,PASSED
delay(6),Firefox 68.0,,,2019-09-23 07:51:28,2019-09-23 07:51:34,6.005s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/003 Account Type: Moto"", ""Select by Value"", [25])",Firefox 68.0,,,2019-09-23 07:51:34,2019-09-23 07:52:00,25.723s,ERROR
delay(3),Firefox 68.0,,,2019-09-23 07:52:00,2019-09-23 07:52:03,3.005s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", delayBetweenTestSteps)",Firefox 68.0,,,2019-09-23 07:52:03,2019-09-23 07:52:36,33.757s,FAILED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-09-23 07:52:36,2019-09-23 07:52:36,0.000s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_003,Firefox 68.0,,,2019-09-23 07:52:36,2019-09-23 07:53:55,1m - 18.417s,ERROR
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-23 07:52:37,2019-09-23 07:52:44,6.883s,PASSED
delay(delayForPageLoad),Firefox 68.0,,,2019-09-23 07:52:44,2019-09-23 07:52:50,6.003s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), accountType, ""Select by Value"", [25])",Firefox 68.0,,,2019-09-23 07:52:50,2019-09-23 07:53:16,25.873s,ERROR
delay(3),Firefox 68.0,,,2019-09-23 07:53:16,2019-09-23 07:53:19,3.002s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", 5)",Firefox 68.0,,,2019-09-23 07:53:19,2019-09-23 07:53:55,35.750s,FAILED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-09-23 07:53:55,2019-09-23 07:53:55,0.000s,PASSED
