Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-10-30 06:18:23,2019-10-30 06:21:48,3m - 24.459s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_001,Firefox 68.0,,,2019-10-30 06:18:25,2019-10-30 06:20:08,1m - 42.647s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 68.0,,,2019-10-30 06:18:26,2019-10-30 06:18:27,0.064s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Firefox 68.0,,,2019-10-30 06:18:28,2019-10-30 06:18:28,0.003s,NOT_RUN
delay(delayForElement),Firefox 68.0,,,2019-10-30 06:18:28,2019-10-30 06:18:28,0.002s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), RetailAccountOption, ""Select by Value"", [25])",Firefox 68.0,,,2019-10-30 06:18:28,2019-10-30 06:18:28,0.003s,NOT_RUN
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-10-30 06:18:28,2019-10-30 06:18:28,0.001s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [delayForElement])",Firefox 68.0,,,2019-10-30 06:18:28,2019-10-30 06:18:54,26.129s,PASSED
"pages.Login.login(uName, password)",Firefox 68.0,,,2019-10-30 06:18:54,2019-10-30 06:19:00,5.806s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-30 06:19:00,2019-10-30 06:19:04,4.676s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-30 06:19:04,2019-10-30 06:19:11,7.036s,PASSED
"switchToWindowTitle(""Transcenter - VPOS"")",Firefox 68.0,,,2019-10-30 06:19:11,2019-10-30 06:19:15,4.249s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, entryModeCheckBox, delayBetweenTestSteps)",Firefox 68.0,,,2019-10-30 06:19:15,2019-10-30 06:19:21,5.738s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), delayBetweenTestSteps)",Firefox 68.0,Scroll down to Element inputAmount,,2019-10-30 06:19:21,2019-10-30 06:19:22,0.608s,PASSED
"click(findTestObject(""Pages/Sale/input_Amount""))",Firefox 68.0,,,2019-10-30 06:19:22,2019-10-30 06:19:22,0.002s,NOT_RUN
"utilities.SafeActions.safeTypeUsingJavascript(findTestObject(""Pages/Sale/input_Amount""), amountInput)",Firefox 68.0,,,2019-10-30 06:19:22,2019-10-30 06:19:22,0.375s,PASSED
"focus(findTestObject(""Pages/Sale/input_Amount""))",Firefox 68.0,,,2019-10-30 06:19:22,2019-10-30 06:19:22,0.003s,NOT_RUN
delay(2),Firefox 68.0,,,2019-10-30 06:19:22,2019-10-30 06:19:24,2.007s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), amountInput, ""Amount field"", [delayForElement])",Firefox 68.0,,,2019-10-30 06:19:24,2019-10-30 06:19:26,1.525s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), delayBetweenTestSteps)",Firefox 68.0,,,2019-10-30 06:19:26,2019-10-30 06:19:26,0.244s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), delayBetweenTestSteps)",Firefox 68.0,,,2019-10-30 06:19:26,2019-10-30 06:19:27,1.032s,PASSED
println(total_Amount),Firefox 68.0,,,2019-10-30 06:19:27,2019-10-30 06:19:27,0.012s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(tabName, cardInformationCheckBox, delayBetweenTestSteps)",Firefox 68.0,,,2019-10-30 06:19:27,2019-10-30 06:19:27,0.074s,PASSED
