Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Firefox 68.0,,,2019-10-31 01:19:13,2019-10-31 01:27:50,8m - 36.671s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_001,Firefox 68.0,,,2019-10-31 01:19:17,2019-10-31 01:21:00,1m - 42.503s,ERROR
Start listener action : sampleBeforeTestCase,Firefox 68.0,,,2019-10-31 01:19:18,2019-10-31 01:19:18,0.373s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Firefox 68.0,,,2019-10-31 01:19:20,2019-10-31 01:19:20,0.009s,NOT_RUN
delay(delayForElement),Firefox 68.0,,,2019-10-31 01:19:20,2019-10-31 01:19:21,0.004s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), RetailAccountOption, ""Select by Value"", [25])",Firefox 68.0,,,2019-10-31 01:19:21,2019-10-31 01:19:21,0.004s,NOT_RUN
delay(delayBetweenTestSteps),Firefox 68.0,,,2019-10-31 01:19:21,2019-10-31 01:19:21,0.002s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [delayForElement])",Firefox 68.0,,,2019-10-31 01:19:21,2019-10-31 01:20:26,1m - 5.283s,PASSED
"pages.Login.login(uName, password)",Firefox 68.0,,,2019-10-31 01:20:26,2019-10-31 01:20:35,9.677s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-31 01:20:35,2019-10-31 01:20:44,8.911s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-31 01:20:44,2019-10-31 01:20:59,14.158s,FAILED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-10-31 01:20:59,2019-10-31 01:21:00,1.098s,PASSED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-10-31 01:21:00,2019-10-31 01:21:00,0.002s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/TC_Sales_005,Firefox 68.0,,,2019-10-31 01:21:00,2019-10-31 01:23:24,2m - 23.897s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 68.0,,,2019-10-31 01:21:01,2019-10-31 01:21:01,0.012s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Firefox 68.0,,,2019-10-31 01:21:03,2019-10-31 01:21:03,0.084s,NOT_RUN
delay(6),Firefox 68.0,,,2019-10-31 01:21:03,2019-10-31 01:21:03,0.061s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/002 Account Type: Ecommerce"", ""Select by Value"", [25])",Firefox 68.0,,,2019-10-31 01:21:03,2019-10-31 01:21:03,0.051s,NOT_RUN
delay(3),Firefox 68.0,,,2019-10-31 01:21:03,2019-10-31 01:21:03,0.003s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-10-31 01:21:03,2019-10-31 01:22:00,57.176s,PASSED
"pages.Login.login(uName, password)",Firefox 68.0,,,2019-10-31 01:22:00,2019-10-31 01:22:08,7.213s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-31 01:22:08,2019-10-31 01:22:12,4.000s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-31 01:22:12,2019-10-31 01:22:18,6.498s,PASSED
"switchToWindowTitle(""Transcenter - VPOS"")",Firefox 68.0,,,2019-10-31 01:22:18,2019-10-31 01:22:24,6.233s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", delayBetweenTestSteps)",Firefox 68.0,,,2019-10-31 01:22:24,2019-10-31 01:22:32,7.369s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), PageLoadTime)",Firefox 68.0,Scroll down to Element inputAmount,,2019-10-31 01:22:32,2019-10-31 01:22:32,0.595s,PASSED
