Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1stPayVault,Firefox 68.0,,,2019-10-31 01:19:28,2019-10-31 01:44:47,25m - 18.616s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/FirstPayVault/TC_1st_Pay_Vault_001,Firefox 68.0,,,2019-10-31 01:19:33,2019-10-31 01:22:06,2m - 33.750s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 68.0,,,2019-10-31 01:19:35,2019-10-31 01:19:35,0.158s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Firefox 68.0,,,2019-10-31 01:19:36,2019-10-31 01:19:36,0.005s,NOT_RUN
delay(6),Firefox 68.0,,,2019-10-31 01:19:36,2019-10-31 01:19:36,0.140s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/001 Account Type: Retail"", ""Select by Value"", [25])",Firefox 68.0,,,2019-10-31 01:19:36,2019-10-31 01:19:36,0.008s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-10-31 01:19:36,2019-10-31 01:20:42,1m - 5.514s,PASSED
"pages.Login.login(uName, password)",Firefox 68.0,,,2019-10-31 01:20:42,2019-10-31 01:20:52,10.039s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-31 01:20:52,2019-10-31 01:20:59,6.745s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-10-31 01:20:59,2019-10-31 01:21:09,10.701s,PASSED
"switchToWindowTitle(""Transcenter - VPOS"")",Firefox 68.0,,,2019-10-31 01:21:09,2019-10-31 01:21:18,9.033s,PASSED
"focus(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""))",Firefox 68.0,,,2019-10-31 01:21:18,2019-10-31 01:21:23,4.373s,PASSED
"utilities.SafeActions.javascriptclick(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""), PageLoadTime)",Firefox 68.0,,,2019-10-31 01:21:23,2019-10-31 01:21:23,0.185s,PASSED
delay(delayForElement),Firefox 68.0,,,2019-10-31 01:21:23,2019-10-31 01:21:29,6.003s,PASSED
