Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1stPayVault,Firefox 68.0,,,2019-09-23 07:02:49,2019-09-23 07:17:56,15m - 6.872s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/FirstPayVault/TC_1st_Pay_Vault_001,Firefox 68.0,,,2019-09-23 07:02:49,2019-09-23 07:05:12,2m - 23.043s,ERROR
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-23 07:02:50,2019-09-23 07:02:58,7.460s,PASSED
delay(6),Firefox 68.0,,,2019-09-23 07:02:58,2019-09-23 07:03:04,6.034s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/001 Account Type: Retail"", ""Select by Value"", [25])",Firefox 68.0,,,2019-09-23 07:03:04,2019-09-23 07:03:30,25.985s,ERROR
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""), ""Click on FirstPayVault tab"", [5])",Firefox 68.0,,,2019-09-23 07:03:30,2019-09-23 07:04:06,36.172s,ERROR
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/button_CreateVault""), ""Click on CreateVault button"", [5])",Firefox 68.0,,,2019-09-23 07:04:06,2019-09-23 07:04:42,36.181s,ERROR
"scrollToElement(findTestObject(""Pages/FirstPayVault/input_VaultReferenceNumber""), 5)",Firefox 68.0,,,2019-09-23 07:04:42,2019-09-23 07:05:12,30.568s,FAILED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-09-23 07:05:12,2019-09-23 07:05:12,0.008s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/TC_1st_Pay_Vault_002,Firefox 68.0,,,2019-09-23 07:05:12,2019-09-23 07:07:33,2m - 20.587s,ERROR
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-09-23 07:05:13,2019-09-23 07:05:19,6.081s,PASSED
delay(6),Firefox 68.0,,,2019-09-23 07:05:19,2019-09-23 07:05:25,6.007s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/001 Account Type: Retail"", ""Select by Value"", [25])",Firefox 68.0,,,2019-09-23 07:05:25,2019-09-23 07:05:51,25.711s,ERROR
