Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale,Chrome 76.0.3809.100,,,2019-10-31 08:04:08,2019-10-31 08:15:03,10m - 55.343s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/VPOS_Sale_Transaction_Retail_No_AdditionalPrompting,Chrome 76.0.3809.100,,,2019-10-31 08:04:10,2019-10-31 08:08:36,4m - 26.250s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-10-31 08:04:10,2019-10-31 08:04:10,0.014s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Chrome 76.0.3809.100,,,2019-10-31 08:04:12,2019-10-31 08:04:12,0.010s,NOT_RUN
delay(delayForElement),Chrome 76.0.3809.100,,,2019-10-31 08:04:12,2019-10-31 08:04:12,0.001s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), RetailAccountOption, ""Select by Value"", [25])",Chrome 76.0.3809.100,,,2019-10-31 08:04:12,2019-10-31 08:04:12,0.003s,NOT_RUN
delay(delayBetweenTestSteps),Chrome 76.0.3809.100,,,2019-10-31 08:04:12,2019-10-31 08:04:12,0.003s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [delayForElement])",Chrome 76.0.3809.100,,,2019-10-31 08:04:12,2019-10-31 08:04:36,23.984s,PASSED
"pages.Login.login(uName, password)",Chrome 76.0.3809.100,,,2019-10-31 08:04:36,2019-10-31 08:05:28,52.555s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-10-31 08:05:28,2019-10-31 08:05:46,18.132s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-10-31 08:05:46,2019-10-31 08:05:55,8.254s,PASSED
"switchToWindowTitle(""Transcenter - VPOS"")",Chrome 76.0.3809.100,,,2019-10-31 08:05:55,2019-10-31 08:08:36,2m - 41.161s,FAILED
Start listener action : sampleAfterTestCase,Chrome 76.0.3809.100,,,2019-10-31 08:08:36,2019-10-31 08:08:36,0.017s,PASSED
Start listener action : sampleAfterTestCase,Chrome 76.0.3809.100,,,2019-10-31 08:08:36,2019-10-31 08:08:36,0.003s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/VPOS_Sale_Transaction_ECommerce_No_AdditionalPrompting,Chrome 76.0.3809.100,,,2019-10-31 08:08:36,2019-10-31 08:11:59,3m - 22.934s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-10-31 08:08:36,2019-10-31 08:08:36,0.003s,PASSED
